year,author,author
2021,Diane J. Rayor,1
2021,Doug MacKay,1
2021,Dustin Burke,1
2021,Edwin Meyer,1
2021,Elizabeth Zion,1
2021,Emily Nagoski and Amelia Nagoski,1
2021,Emily Pilloton-Lam,1
2021,Emma Marris,1
2021,Enric Sala,1
2021,Eric Hinterman,1
2021,Erick Wilberding,1
2021,Esther Perel,1
2021,Evan Zodl,1
2021,Fabio Pacucci,1
2021,Farwiza Farhan,1
2021,Feras Fayyad,1
2021,Francis de los Reyes,1
2021,Francisca Mutapi,1
2021,Freeman H. Shen,1
2021,Gabrielle Walker,1
2021,Gala Marija Vrbanic,1
2021,Gary Devore,1
2021,Gavin McCormick,1
2021,Gay Gordon-Byrne,1
2021,Geoff Emberling,1
2021,Georges Nzongola-Ntalaja,1
2021,Germán Santillán,1
2021,Gilad Bino,1
2021,Gowri Shankar,1
2021,Grantly Galland and Raiana McKinney,1
2021,Haimanti Roy,1
2021,Halla Tómasdóttir,1
2021,Hanako Sawada,1
2021,Heather Malyuk,1
2021,Helen Farr and Jon Adams,1
2021,Hongqiao Liu,1
2021,How to Be a Better Human,1
2021,Hrishikesh Hirway,1
2021,Hélène Morlon and Anna Papadopoulou,1
2021,Ian Kerner,1
2021,Ilissa Ocko,1
2021,Irma L. Olguin Jr.,1
2021,Isha Datar,1
2021,Itamar Mann,1
2021,Jack Dangermond,1
2021,Jacques S. Abramowicz,1
2021,James A. Smith,1
2021,James K. Thornton,1
2021,James Rhee,1
2021,James Tanton,1
2021,Jamie C. Beard,1
2021,Jamil Zaki,1
2021,Jane Velkovski,1
2021,Jane Walsh,1
2021,Jean-Baptiste P. Koehl,1
2021,Jeff Dean,1
2021,Jeffrey A. Lockwood,1
2021,Jenna C. Lester,1
2021,Jennifer Aaker and Naomi Bagdonas,1
2021,Jennifer B. Nuzzo,1
2021,Jenny Scheinman with Nels Cline and Todd Sickafoose,1
2021,Jens Burchardt,1
2021,Jim Chuchu,1
2021,Jim Hagemann Snabe,1
2021,Jodie Houlston-Lau,1
2021,John Doerr and Ryan Panchadsaram,1
2021,John Kerry and Al Gore,1
2021,John Kitching,1
2021,John Marshall,1
2021,Jonathan Smith,1
2021,Jorge Mañes Rubio,1
2021,Joseph Goffman,1
2021,Josh Giegel,1
2021,Julia Dhar,1
2021,Julissa Prado,1
2021,June Tangney,1
2021,Justin Schmidt,1
2021,Kai-Fu Lee and Chen Qiufan,1
2021,Kaitlyn Sadtler and Elizabeth Wayne,1
2021,Karen L. Cox,1
2021,Karen Lellouche Tordjman,1
2021,Karoli Hindriks,1
2021,Kathryn A. Whitehead,1
2021,Kathryn Kolbert,1
2021,Kathy Hannun,1
2021,Katie Paterson,1
2021,Kayla Mandel Sheets,1
2021,Kayvon Tehranian,1
2021,Kevin J. Krizek,1
2021,Khalil Ramadi,1
2021,Kim Scott and Trier Bryant,1
2021,Kim Stanley Robinson,1
2021,Kiran Mazumdar-Shaw,1
2021,Kristiina J. Hurme and Alejandro Rico-Guevara,1
2021,Larry Irvin,1
2021,Lei Li,1
2021,Li-Huei Tsai,1
2021,Liam Young,1
2021,Lisa Genova,1
2021,Lisa Krause,1
2021,Liu Thai Ker,1
2021,Lorenzo García-Amaya,1
2021,Loretta J. Ross,1
2021,Lucas C. Majure,1
2021,Lucas Joppa,1
2021,Luis Zambrano,1
2021,Lukas Rieppel,1
2021,Luvvie Ajayi Jones,1
2021,Ma Jun,1
2021,Madhavi Venkatesan,1
2021,Mads Tang-Christensen,1
2021,Mahendra Singhi,1
2021,Makhtoum Abdalla,1
2021,Marcos Aguiar,1
2021,Marcus du Sautoy,1
2021,Maria Van Kerkhove,1
2021,Marianne Schwarz,1
2021,Mark Robinson,1
2021,Martin Hilpert,1
2021,Martin Reeves,1
2021,Masako Tamaki,1
2021,Matthew Mazzotta,1
2021,Meg Jacobs,1
2021,Meg Jay,1
2021,Melanie E. Peffer,1
2021,Melati Wijsen,1
2021,Molly Wright,1
2021,Monica Araya,1
2021,Moriba Jah,1
2021,Mostafa Minawi,1
2021,Mounia Akl,1
2021,Nabiha Saklayen,1
2021,Nadya Bartol,1
2021,Naima Penniman,1
2021,Nancy N. Chen,1
2021,Naomi Mwaura,1
2021,Naomi Shimada,1
2021,Natsai Audrey Chieza,1
2021,Ned Blackhawk and Jeffrey D. Means,1
2021,Neil R. Jeyasingam,1
2021,Nemonte Nenquimo,1
2021,Nick Caruso and Dani Rabaiotti,1
2021,Nick Turner and Whitney Pennington Rodgers,1
2021,Nicola Sturgeon,1
2021,Nigel Hughes,1
2021,Nigel Topping,1
2021,Nili Gilbert,1
2021,Nina G. Jablonski,1
2021,Nina Westbrook,1
2021,Nithya Ramanathan,1
2021,Nkosilathi Nyathi,1
2021,Nomava Zanazo,1
2021,Nyra Jordan,1
2021,Olivia Affuso,1
2021,Orisanmi Burton,1
2021,Ozawa Bineshi Albert,1
2021,Pardis Parker,1
2021,Patty McCord,1
2021,Peachy Liv,1
2021,Pekka Hämäläinen,1
2021,Philip Renaud and Kenneth Kostel,1
2021,Priscilla Chomba-Kinywa,1
2021,Rachel Kyte,1
2021,Rainn Wilson,1
2021,Rebecca Galemba,1
2021,Rebecca J. Barthelmie and Sara C. Pryor,1
2021,Reuben Jonathan Miller,1
2021,Rha Goddess and Deepa Purushothaman,1
2021,Richard Thompson Ford,1
2021,Richard Wilkinson,1
2021,Robert A. Belle,1
2021,Robert Chang,1
2021,Robert Siddall,1
2021,Rod Phillips,1
2021,Rohan Pavuluri,1
2021,Rosamund Adoo-Kissi-Debrah,1
2021,Ruchi Sinha,1
2021,Rumaitha Al Busaidi,1
2021,Ryan Phelan,1
2021,Sahaj Kaur Kohli,1
2021,Sam Hester,1
2021,Sandrine Dixson-Declève,1
2021,Sara C. Mednick,1
2021,Sarah E. Tracy,1
2021,Sarah Ellis and Helen Tupper,1
2021,Sarah Rugheimer,1
2021,Shabana Basij-Rasikh,1
2021,Sheila Marie Orfano,1
2021,Sheila Marie Orfano and Densho,1
2021,Shravan S K,1
2021,Shu Matsuo Post,1
2021,Shweta Narayan,1
2021,Simon Sinek,1
2021,Sir Ken Robinson,1
2021,Sister True Dedication,1
2021,Solomon Goldstein-Rose,1
2021,Sophia Kianni,1
2021,Sophie Williams,1
2021,Stefan Al,1
2021,Stephanie Kelton,1
2021,Steve Rothstein,1
2021,Steven Johnson,1
2021,Susan Graham,1
2021,Susan M. Reverby,1
2021,Susan Ruffo,1
2021,TED,1
2021,TED Business,1
2021,Taken for Granted,1
2021,Tanya Boucicaut,1
2021,The Hartford,1
2021,Thomas L. Dawson,1
2021,Tom Osborn,1
2021,Trebor Scholz,1
2021,"Tyrone Davis, Jr.",1
2021,Tzeporah Berman,1
2021,Uğur Şahin and Özlem Türeci,1
2021,Valerie June,1
2021,Valerie Purdie-Greenaway,1
2021,Virginia Smith,1
2021,Vishaan Chakrabarti,1
2021,Warren Valdmanis,1
2021,Wendy MacNaughton,1
2021,"Xiye Bastida, Shiv Soin and Latif Nasser",1
2021,Yen Pham,1
2021,Zac Goldsmith,1
2021,Zahra Al-Mahdi,1
2021,ZigZag,1
2021,Zoe Pierrat,1
2021,Zoë Karl-Waithaka,1
2021,monday.com,1
2022,Iseult Gillespie,3
2022,American Family Insurance,2
2022,Ann-Helén Bay,1
2022,Dan Kwartler,1
2022,Daniel H. Pink,1
2022,Elizabeth Cox,1
2022,Emily Zobel Marshall,1
2022,Emma Bryce,1
2022,Erin Meezan,1
2022,Katie McGinty,1
2022,Marie Brodsky,1
2022,Noah Charney,1
2022,Richard Browning,1
2022,Sydney Iaukea,1
2022,Thomas W. Cronin,1
2022,Tim Dunn,1
2022,Yana Buhrer Tavanier,1
